fips,county,state,seniors,agencies,per_1k_seniors,is_desert
47017,Carroll County,Tennessee,5654,1,0.17686593562079944,False
29187,St. Francois County,Missouri,11304,2,0.17692852087756547,False
01043,Cullman County,Alabama,16944,3,0.17705382436260625,False
27153,Todd County,Minnesota,5647,1,0.17708517797060386,False
21195,Pike County,Kentucky,11287,2,0.17719500310091257,False
28107,Panola County,Mississippi,5634,1,0.17749378771742988,False
38059,Morton County,North Dakota,5628,1,0.17768301350390903,False
24045,Wicomico County,Maryland,16868,3,0.17785155323689827,False
06081,San Mateo County,California,128893,23,0.17844258415895356,False
48497,Wise County,Texas,11151,2,0.1793561115595014,False
37013,Beaufort County,North Carolina,11130,2,0.17969451931716082,False
41065,Wasco County,Oregon,5560,1,0.17985611510791366,False
04009,Graham County,Arizona,5546,1,0.18031013342949875,False
24041,Talbot County,Maryland,11060,2,0.18083182640144665,False
54027,Hampshire County,West Virginia,5527,1,0.1809299800977022,False
53003,Asotin County,Washington,5519,1,0.1811922449719152,False
06089,Shasta County,California,38580,7,0.18144116122343185,False
13115,Floyd County,Georgia,16517,3,0.1816310468002664,False
26137,Otsego County,Michigan,5504,1,0.1816860465116279,False
47147,Robertson County,Tennessee,10997,2,0.18186778212239701,False
40115,Ottawa County,Oklahoma,5489,1,0.18218254691200583,False
48491,Williamson County,Texas,82263,15,0.1823420006564312,False
08085,Montrose County,Colorado,10968,2,0.18234865061998543,False
39073,Hocking County,Ohio,5460,1,0.18315018315018314,False
17095,Knox County,Illinois,10918,2,0.18318373328448434,False
22005,Ascension Parish,Louisiana,16366,3,0.18330685567640229,False
13285,Troup County,Georgia,10875,2,0.1839080459770115,False
46029,Codington County,South Dakota,5430,1,0.1841620626151013,False
22019,Calcasieu Parish,Louisiana,32572,6,0.18420729460886653,False
39023,Clark County,Ohio,27115,5,0.18439977872026553,False
39029,Columbiana County,Ohio,21671,4,0.1845784689216003,False
51790,Staunton city,Virginia,5409,1,0.18487705675725644,False
48331,Milam County,Texas,5405,1,0.18501387604070305,False
06015,Del Norte County,California,5392,1,0.185459940652819,False
51169,Scott County,Virginia,5382,1,0.1858045336306206,False
39069,Henry County,Ohio,5378,1,0.1859427296392711,False
05131,Sebastian County,Arkansas,21507,4,0.18598595806016646,False
06099,Stanislaus County,California,74905,14,0.1869034109872505,False
27109,Olmsted County,Minnesota,26688,5,0.18735011990407674,False
54081,Raleigh County,West Virginia,16012,3,0.18735948038970773,False
51177,Spotsylvania County,Virginia,21319,4,0.187626061259909,False
26021,Berrien County,Michigan,31950,6,0.18779342723004694,False
29127,Marion County,Missouri,5320,1,0.1879699248120301,False
39077,Huron County,Ohio,10623,2,0.18827073331450628,False
40147,Washington County,Oklahoma,10592,2,0.18882175226586104,False
42089,Monroe County,Pennsylvania,31730,6,0.18909549322407815,False
36049,Lewis County,New York,5287,1,0.18914318138831096,False
51095,James City County,Virginia,21103,4,0.1895465099748851,False
21125,Laurel County,Kentucky,10511,2,0.19027685282085435,False
51085,Hanover County,Virginia,20943,4,0.19099460440242563,False
19015,Boone County,Iowa,5234,1,0.19105846388995032,False
17109,McDonough County,Illinois,5234,1,0.19105846388995032,False
21141,Logan County,Kentucky,5212,1,0.1918649270913277,False
27137,St. Louis County,Minnesota,41674,8,0.19196621394634544,False
29215,Texas County,Missouri,5204,1,0.1921598770176787,False
21121,Knox County,Kentucky,5198,1,0.19238168526356292,False
20009,Barton County,Kansas,5197,1,0.19241870309794112,False
12033,Escambia County,Florida,57060,11,0.19277953031896247,False
28029,Copiah County,Mississippi,5184,1,0.19290123456790123,False
22047,Iberville Parish,Louisiana,5184,1,0.19290123456790123,False
17197,Will County,Illinois,98430,19,0.19303058010769075,False
24029,Kent County,Maryland,5178,1,0.19312475859405176,False
01133,Winston County,Alabama,5170,1,0.19342359767891681,False
26077,Kalamazoo County,Michigan,41295,8,0.19372805424385517,False
13185,Lowndes County,Georgia,15466,3,0.19397387818440448,False
37047,Columbus County,North Carolina,10310,2,0.19398642095053345,False
08015,Chaffee County,Colorado,5129,1,0.19496977968414894,False
47123,Monroe County,Tennessee,10242,2,0.19527436047646946,False
08069,Larimer County,Colorado,61264,12,0.19587359623922695,False
37033,Caswell County,North Carolina,5096,1,0.19623233908948196,False
26055,Grand Traverse County,Michigan,20378,4,0.1962901167926195,False
48209,Hays County,Texas,30511,6,0.19665038838451704,False
05143,Washington County,Arkansas,30500,6,0.19672131147540983,False
49035,Salt Lake County,Utah,137137,27,0.19688340856224068,False
13021,Bibb County,Georgia,25354,5,0.1972075412163761,False
54097,Upshur County,West Virginia,5066,1,0.1973943939992104,False
55113,Sawyer County,Wisconsin,5066,1,0.1973943939992104,False
12007,Bradford County,Florida,5055,1,0.19782393669634024,False
04005,Coconino County,Arizona,20200,4,0.19801980198019803,False
37185,Warren County,North Carolina,5047,1,0.1981375074301565,False
39017,Butler County,Ohio,60535,12,0.19823242752126868,False
06029,Kern County,California,105653,21,0.19876387797790881,False
21095,Harlan County,Kentucky,5021,1,0.19916351324437362,False
20091,Johnson County,Kansas,95268,19,0.1994373766637276,False
37115,Madison County,North Carolina,5005,1,0.1998001998001998,False
47179,Washington County,Tennessee,25019,5,0.19984811543227146,False
16055,Kootenai County,Idaho,35003,7,0.19998285861211895,False
48453,Travis County,Texas,139903,28,0.20013866750534298,False
19163,Scott County,Iowa,29851,6,0.20099829151452214,False
13305,Wayne County,Georgia,4968,1,0.20128824476650564,False
51775,Salem city,Virginia,4965,1,0.2014098690835851,False
18003,Allen County,Indiana,59536,12,0.20155872077398548,False
19149,Plymouth County,Iowa,4956,1,0.20177562550443906,False
18135,Randolph County,Indiana,4950,1,0.20202020202020202,False
01069,Houston County,Alabama,19789,4,0.20213249785234222,False
37199,Yancey County,North Carolina,4946,1,0.2021835826930853,False
29083,Henry County,Missouri,4942,1,0.20234722784297857,False
27095,Mille Lacs County,Minnesota,4941,1,0.20238818053025703,False
42101,Philadelphia County,Pennsylvania,227129,46,0.20252807875700593,False
46093,Meade County,South Dakota,4937,1,0.20255215718047398,False
51740,Portsmouth city,Virginia,14766,3,0.2031694433157253,False
21193,Perry County,Kentucky,4919,1,0.20329335230737955,False
37131,Northampton County,North Carolina,4909,1,0.20370747606437156,False
48373,Polk County,Texas,9797,2,0.20414412575278146,False
27157,Wabasha County,Minnesota,4898,1,0.2041649652919559,False
17165,Saline County,Illinois,4890,1,0.20449897750511248,False
48027,Bell County,Texas,43995,9,0.20456870098874874,False
27093,Meeker County,Minnesota,4865,1,0.20554984583761562,False
05051,Garland County,Arkansas,24304,5,0.20572745227123107,False
21019,Boyd County,Kentucky,9715,2,0.2058672156459084,False
44003,Kent County,Rhode Island,33989,7,0.20594898349466004,False
45041,Florence County,South Carolina,24276,5,0.20596473883671115,False
22103,St. Tammany Parish,Louisiana,48517,10,0.20611332110394295,False
39007,Ashtabula County,Ohio,19341,4,0.20681453906209607,False
20177,Shawnee County,Kansas,33819,7,0.20698423962861112,False
25025,Suffolk County,Massachusetts,101416,21,0.20706791827719492,False
06025,Imperial County,California,24119,5,0.20730544384095528,False
37061,Duplin County,North Carolina,9639,2,0.20749040356883494,False
27049,Goodhue County,Minnesota,9613,2,0.2080515967960054,False
46135,Yankton County,South Dakota,4798,1,0.20842017507294708,False
21173,Montgomery County,Kentucky,4794,1,0.20859407592824364,False
51153,Prince William County,Virginia,52703,11,0.20871677134128988,False
51840,Winchester city,Virginia,4788,1,0.20885547201336674,False
24510,Baltimore city,Maryland,86161,18,0.20891122433583642,False
39081,Jefferson County,Ohio,14341,3,0.20919043302419635,False
40027,Cleveland County,Oklahoma,43014,9,0.20923420281768726,False
29021,Buchanan County,Missouri,14335,3,0.20927799093128707,False
12103,Pinellas County,Florida,248460,52,0.20928922160508734,False
21085,Grayson County,Kentucky,4770,1,0.20964360587002095,False
39129,Pickaway County,Ohio,9538,2,0.20968756552736423,False
13095,Dougherty County,Georgia,14255,3,0.2104524728165556,False
51141,Patrick County,Virginia,4746,1,0.21070375052675938,False
08117,Summit County,Colorado,4739,1,0.21101498206372651,False
55049,Iowa County,Wisconsin,4738,1,0.21105951878429716,False
50015,Lamoille County,Vermont,4728,1,0.21150592216582065,False
38101,Ward County,North Dakota,9455,2,0.21152829190904282,False
08013,Boulder County,Colorado,51867,11,0.2120808992230127,False
35031,McKinley County,New Mexico,9423,2,0.21224663058473944,False
01025,Clarke County,Alabama,4702,1,0.2126754572522331,False
27041,Douglas County,Minnesota,9400,2,0.2127659574468085,False
48035,Bosque County,Texas,4684,1,0.2134927412467976,False
48259,Kendall County,Texas,9348,2,0.2139495079161318,False
19045,Clinton County,Iowa,9301,2,0.21503064186646598,False
46011,Brookings County,South Dakota,4647,1,0.21519259737465032,False
27045,Fillmore County,Minnesota,4644,1,0.2153316106804479,False
55043,Grant County,Wisconsin,9280,2,0.21551724137931033,False
01031,Coffee County,Alabama,9277,2,0.21558693543171284,False
12133,Washington County,Florida,4633,1,0.2158428663932657,False
18149,Starke County,Indiana,4631,1,0.21593608291945585,False
40049,Garvin County,Oklahoma,4628,1,0.21607605877268798,False
37155,Robeson County,North Carolina,18490,4,0.21633315305570577,False
42123,Warren County,Pennsylvania,9240,2,0.21645021645021645,False
22001,Acadia Parish,Louisiana,9227,2,0.21675517502980385,False
22051,Jefferson Parish,Louisiana,78367,17,0.2169280436918601,False
08087,Morgan County,Colorado,4609,1,0.21696680407897592,False
54005,Boone County,West Virginia,4606,1,0.21710811984368217,False
42039,Crawford County,Pennsylvania,18403,4,0.21735586589143074,False
47133,Overton County,Tennessee,4600,1,0.2173913043478261,False
06027,Inyo County,California,4594,1,0.21767522855898996,False
08077,Mesa County,Colorado,32147,7,0.21774971225930878,False
37189,Watauga County,North Carolina,9138,2,0.2188662727073758,False
21047,Christian County,Kentucky,9124,2,0.21920210434020168,False
28091,Marion County,Mississippi,4557,1,0.21944261575597981,False
39009,Athens County,Ohio,9053,2,0.22092124157737766,False
48189,Hale County,Texas,4523,1,0.2210921954455008,False
19191,Winneshiek County,Iowa,4517,1,0.22138587558113793,False
18047,Franklin County,Indiana,4511,1,0.22168033695411216,False
47081,Hickman County,Tennessee,4510,1,0.22172949002217296,False
48337,Montague County,Texas,4489,1,0.22276676319893074,False
05135,Sharp County,Arkansas,4480,1,0.2232142857142857,False
20051,Ellis County,Kansas,4479,1,0.22326412145568209,False
19183,Washington County,Iowa,4472,1,0.22361359570661896,False
51179,Stafford County,Virginia,17825,4,0.2244039270687237,False
47051,Franklin County,Tennessee,8912,2,0.2244165170556553,False
38089,Stark County,North Dakota,4455,1,0.2244668911335578,False
42017,Bucks County,Pennsylvania,128921,29,0.2249439579277232,False
22077,Pointe Coupee Parish,Louisiana,4439,1,0.22527596305474207,False
13119,Franklin County,Georgia,4439,1,0.22527596305474207,False
26103,Marquette County,Michigan,13299,3,0.22558087074216107,False
39011,Auglaize County,Ohio,8853,2,0.22591212018524795,False
55035,Eau Claire County,Wisconsin,17634,4,0.22683452421458544,False
39045,Fairfield County,Ohio,26447,6,0.2268688320036299,False
39175,Wyandot County,Ohio,4402,1,0.22716946842344388,False
47119,Maury County,Tennessee,17604,4,0.22722108611679165,False
48139,Ellis County,Texas,26397,6,0.22729855665416523,False
46103,Pennington County,South Dakota,21993,5,0.22734506433865323,False
08107,Routt County,Colorado,4388,1,0.22789425706472197,False
42037,Columbia County,Pennsylvania,13158,3,0.22799817601459188,False
19105,Jones County,Iowa,4384,1,0.2281021897810219,False
47053,Gibson County,Tennessee,8767,2,0.22812820805292575,False
39091,Logan County,Ohio,8760,2,0.228310502283105,False
06059,Orange County,California,498997,114,0.2284582873243727,False
49011,Davis County,Utah,39394,9,0.22846118698278925,False
17199,Williamson County,Illinois,13109,3,0.22885040811656115,False
27067,Kandiyohi County,Minnesota,8737,2,0.22891152569531875,False
37091,Hertford County,North Carolina,4366,1,0.22904260192395787,False
05005,Baxter County,Arkansas,13098,3,0.22904260192395787,False
37007,Anson County,North Carolina,4362,1,0.22925263640531865,False
05071,Johnson County,Arkansas,4357,1,0.22951572182694516,False
22101,St. Mary Parish,Louisiana,8704,2,0.22977941176470587,False
21133,Letcher County,Kentucky,4346,1,0.2300966405890474,False
47113,Madison County,Tennessee,17363,4,0.2303749352070495,False
38093,Stutsman County,North Dakota,4329,1,0.23100023100023098,False
19113,Linn County,Iowa,38716,9,0.2324620312015704,False
42013,Blair County,Pennsylvania,25764,6,0.2328830926874709,False
19065,Fayette County,Iowa,4291,1,0.23304591004427874,False
17083,Jersey County,Illinois,4289,1,0.2331545814875262,False
05083,Logan County,Arkansas,4285,1,0.23337222870478413,False
20191,Sumner County,Kansas,4278,1,0.2337540906965872,False
39173,Wood County,Ohio,21390,5,0.2337540906965872,False
49047,Uintah County,Utah,4276,1,0.23386342376052385,False
51083,Halifax County,Virginia,8550,2,0.23391812865497078,False
22099,St. Martin Parish,Louisiana,8544,2,0.2340823970037453,False
05141,Van Buren County,Arkansas,4259,1,0.23479690068091102,False
12003,Baker County,Florida,4253,1,0.23512814483893724,False
18177,Wayne County,Indiana,12757,3,0.23516500744689192,False
42033,Clearfield County,Pennsylvania,16990,4,0.23543260741612712,False
37015,Bertie County,North Carolina,4245,1,0.23557126030624265,False
30067,Park County,Montana,4229,1,0.23646252069047055,False
21115,Johnson County,Kentucky,4211,1,0.23747328425552125,False
51700,Newport News city,Virginia,25227,6,0.23784040908550363,False
29175,Randolph County,Missouri,4197,1,0.23826542768644268,False
08041,El Paso County,Colorado,100642,24,0.23846902883488005,False
40071,Kay County,Oklahoma,8384,2,0.23854961832061067,False
19123,Mahaska County,Iowa,4191,1,0.23860653781913624,False
51001,Accomack County,Virginia,8382,2,0.23860653781913624,False
27145,Stearns County,Minnesota,25129,6,0.23876795734012496,False
21101,Henderson County,Kentucky,8359,2,0.23926306974518483,False
42063,Indiana County,Pennsylvania,16682,4,0.23977940294928665,False
40143,Tulsa County,Oklahoma,100090,24,0.23978419422519734,False
17067,Hancock County,Illinois,4167,1,0.23998080153587714,False
40015,Caddo County,Oklahoma,4166,1,0.24003840614498317,False
13033,Burke County,Georgia,4153,1,0.24078979051288224,False
26163,Wayne County,Michigan,286427,69,0.24089907725179538,False
31155,Saunders County,Nebraska,4149,1,0.24102193299590263,False
01099,Monroe County,Alabama,4143,1,0.24137098720733768,False
22109,Terrebonne Parish,Louisiana,16549,4,0.24170644751948758,False
28083,Leflore County,Mississippi,4135,1,0.2418379685610641,False
12005,Bay County,Florida,33065,8,0.24194767881445636,False
10001,Kent County,Delaware,33044,8,0.242101440503571,False
48467,Van Zandt County,Texas,12380,3,0.24232633279483035,False
17145,Perry County,Illinois,4125,1,0.24242424242424243,False
01039,Covington County,Alabama,8248,2,0.24248302618816683,False
25017,Middlesex County,Massachusetts,259590,63,0.2426903963943141,False
35017,Grant County,New Mexico,8229,2,0.24304289707133309,False
17051,Fayette County,Illinois,4109,1,0.2433682161109759,False
39015,Brown County,Ohio,8205,2,0.24375380865326018,False
05029,Conway County,Arkansas,4092,1,0.24437927663734116,False
56039,Teton County,Wyoming,4087,1,0.24467824810374356,False
39153,Summit County,Ohio,102113,25,0.24482680951494912,False
12069,Lake County,Florida,106155,26,0.24492487400499272,False
18013,Brown County,Indiana,4081,1,0.2450379808870375,False
29023,Butler County,Missouri,8123,2,0.2462144527883787,False
18019,Clark County,Indiana,20241,5,0.24702336841065167,False
48273,Kleberg County,Texas,4044,1,0.2472799208704253,False
39135,Preble County,Ohio,8085,2,0.24737167594310452,False
29195,Saline County,Missouri,4039,1,0.24758603614756128,False
48171,Gillespie County,Texas,8077,2,0.2476166893648632,False
48477,Washington County,Texas,8051,2,0.24841634579555333,False
31019,Buffalo County,Nebraska,8045,2,0.24860161591050342,False
29217,Vernon County,Missouri,4021,1,0.24869435463814973,False
13189,McDuffie County,Georgia,4004,1,0.24975024975024976,False
18163,Vanderburgh County,Indiana,32021,8,0.2498360450954061,False
20099,Labette County,Kansas,4002,1,0.24987506246876562,False
27035,Crow Wing County,Minnesota,16004,4,0.24993751562109476,False
05003,Ashley County,Arkansas,3992,1,0.250501002004008,False
29091,Howell County,Missouri,7977,2,0.2507208223642973,False
17045,Edgar County,Illinois,3985,1,0.2509410288582183,False
48039,Brazoria County,Texas,47818,12,0.25095152453051156,False
42049,Erie County,Pennsylvania,51792,13,0.251004016064257,False
06101,Sutter County,California,15927,4,0.25114585295410313,False
48053,Burnet County,Texas,11927,3,0.2515301416953132,False
05009,Boone County,Arkansas,7943,2,0.25179403248143023,False
27141,Sherburne County,Minnesota,11912,3,0.25184687709872394,False
22033,East Baton Rouge Parish,Louisiana,67353,17,0.2524015262868766,False
42091,Montgomery County,Pennsylvania,158301,40,0.2526831795124478,False
48161,Freestone County,Texas,3957,1,0.25271670457417234,False
28149,Warren County,Mississippi,7911,2,0.2528125395019593,False
48097,Cooke County,Texas,7897,2,0.2532607319235153,False
48451,Tom Green County,Texas,19740,5,0.25329280648429586,False
31047,Dawson County,Nebraska,3944,1,0.2535496957403651,False
17195,Whiteside County,Illinois,11827,3,0.2536568867844762,False
51520,Bristol city,Virginia,3928,1,0.2545824847250509,False
29049,Clinton County,Missouri,3916,1,0.25536261491317674,False
22057,Lafourche Parish,Louisiana,15662,4,0.25539522410930915,False
48133,Eastland County,Texas,3910,1,0.25575447570332477,False
18097,Marion County,Indiana,125026,32,0.2559467630732808,False
05027,Columbia County,Arkansas,3899,1,0.25647601949217746,False
20149,Pottawatomie County,Kansas,3889,1,0.2571355104139882,False
38105,Williams County,North Dakota,3886,1,0.2573340195573855,False
42093,Montour County,Pennsylvania,3877,1,0.25793139025019346,False
13081,Crisp County,Georgia,3873,1,0.2581977794990963,False
47063,Hamblen County,Tennessee,11616,3,0.2582644628099174,False
29186,Ste. Genevieve County,Missouri,3866,1,0.2586652871184687,False
47041,DeKalb County,Tennessee,3865,1,0.258732212160414,False
19083,Hardin County,Iowa,3854,1,0.2594706798131811,False
48177,Gonzales County,Texas,3851,1,0.25967281225655675,False
05031,Craighead County,Arkansas,15391,4,0.25989214475992467,False
20057,Ford County,Kansas,3845,1,0.2600780234070221,False
01021,Chilton County,Alabama,7686,2,0.2602133749674733,False
49007,Carbon County,Utah,3843,1,0.2602133749674733,False
01091,Marengo County,Alabama,3842,1,0.2602811035918792,False
12001,Alachua County,Florida,42114,11,0.26119580187111174,False
28079,Leake County,Mississippi,3823,1,0.2615746795710175,False
29001,Adair County,Missouri,3823,1,0.2615746795710175,False
13091,Dodge County,Georgia,3819,1,0.2618486514794449,False
26099,Macomb County,Michigan,156538,41,0.26191723415400736,False
39059,Guernsey County,Ohio,7633,2,0.26202017555351764,False
20041,Dickinson County,Kansas,3810,1,0.26246719160104987,False
27123,Ramsey County,Minnesota,83721,22,0.2627775587964788,False
49049,Utah County,Utah,53214,14,0.26308866087871613,False
06001,Alameda County,California,246841,65,0.26332740509072644,False
27061,Itasca County,Minnesota,11374,3,0.2637594513803411,False
19031,Cedar County,Iowa,3788,1,0.26399155227032733,False
19153,Polk County,Iowa,68026,18,0.26460470996383734,False
29161,Phelps County,Missouri,7551,2,0.26486558071778576,False
26145,Saginaw County,Michigan,37697,10,0.26527309865506543,False
01007,Bibb County,Alabama,3756,1,0.26624068157614483,False
06067,Sacramento County,California,236467,63,0.26642195316894113,False
56029,Park County,Wyoming,7494,2,0.26688017080330934,False
28133,Sunflower County,Mississippi,3740,1,0.26737967914438504,False
26105,Mason County,Michigan,7467,2,0.26784518548279096,False
48481,Wharton County,Texas,7446,2,0.2686005909213,False
01047,Dallas County,Alabama,7423,2,0.269432843863667,False
42035,Clinton County,Pennsylvania,7414,2,0.2697599136768276,False
48057,Calhoun County,Texas,3707,1,0.2697599136768276,False
05057,Hempstead County,Arkansas,3692,1,0.27085590465872156,False
37139,Pasquotank County,North Carolina,7382,2,0.270929287455974,False
12031,Duval County,Florida,150870,41,0.27175714191025385,False
19055,Delaware County,Iowa,3674,1,0.2721829069134459,False
49041,Sevier County,Utah,3656,1,0.2735229759299781,False
19109,Kossuth County,Iowa,3647,1,0.2741979709350151,False
18123,Perry County,Indiana,3643,1,0.2744990392533626,False
05121,Randolph County,Arkansas,3642,1,0.2745744096650192,False
19187,Webster County,Iowa,7258,2,0.2755580049600441,False
17033,Crawford County,Illinois,3625,1,0.27586206896551724,False
51800,Suffolk city,Virginia,14496,4,0.27593818984547464,False
42077,Lehigh County,Pennsylvania,65126,18,0.2763873107514664,False
42079,Luzerne County,Pennsylvania,65007,18,0.27689325764917627,False
19145,Page County,Iowa,3609,1,0.2770850651149903,False
12095,Orange County,Florida,183681,51,0.27765528280007185,False
19041,Clay County,Iowa,3600,1,0.2777777777777778,False
21059,Daviess County,Kentucky,17915,5,0.27909572983533354,False
47075,Haywood County,Tennessee,3577,1,0.2795638803466592,False
20087,Jefferson County,Kansas,3564,1,0.28058361391694725,False
48233,Hutchinson County,Texas,3549,1,0.28176951253874327,False
25009,Essex County,Massachusetts,145373,41,0.28203311481499316,False
05149,Yell County,Arkansas,3545,1,0.2820874471086037,False
21097,Harrison County,Kentucky,3542,1,0.282326369282891,False
39139,Richland County,Ohio,24763,7,0.28267980454710656,False
26007,Alpena County,Michigan,7075,2,0.2826855123674912,False
31053,Dodge County,Nebraska,7067,2,0.28300551860761286,False
39013,Belmont County,Ohio,14110,4,0.28348688873139616,False
46005,Beadle County,South Dakota,3523,1,0.2838489923360772,False
19067,Floyd County,Iowa,3523,1,0.2838489923360772,False
35028,Los Alamos County,New Mexico,3519,1,0.2841716396703609,False
27097,Morrison County,Minnesota,7017,2,0.2850220892119139,False
20161,Riley County,Kansas,7015,2,0.2851033499643621,False
42027,Centre County,Pennsylvania,24549,7,0.285143997718848,False
54041,Lewis County,West Virginia,3503,1,0.28546959748786754,False
48257,Kaufman County,Texas,17500,5,0.28571428571428575,False
29201,Scott County,Missouri,6995,2,0.28591851322373124,False
01057,Fayette County,Alabama,3495,1,0.2861230329041488,False
47103,Lincoln County,Tennessee,6990,2,0.2861230329041488,False
21205,Rowan County,Kentucky,3492,1,0.28636884306987404,False
27065,Kanabec County,Minnesota,3482,1,0.2871912693854107,False
28153,Wayne County,Mississippi,3479,1,0.2874389192296637,False
05019,Clark County,Arkansas,3470,1,0.2881844380403458,False
12045,Gulf County,Florida,3469,1,0.28826751225136926,False
19171,Tama County,Iowa,3469,1,0.28826751225136926,False
05137,Stone County,Arkansas,3462,1,0.28885037550548814,False
37079,Greene County,North Carolina,3460,1,0.28901734104046245,False
54029,Hancock County,West Virginia,6910,2,0.2894356005788712,False
13219,Oconee County,Georgia,6909,2,0.2894774931249095,False
16031,Cassia County,Idaho,3450,1,0.2898550724637681,False
18043,Floyd County,Indiana,13796,4,0.28993911278631485,False
28061,Jasper County,Mississippi,3445,1,0.29027576197387517,False
01017,Chambers County,Alabama,6884,2,0.2905287623474724,False
48223,Hopkins County,Texas,6858,2,0.2916302128900554,False
32007,Elko County,Nevada,6850,2,0.29197080291970806,False
48007,Aransas County,Texas,6844,2,0.2922267679719462,False
22097,St. Landry Parish,Louisiana,13649,4,0.29306176276650303,False
56021,Laramie County,Wyoming,17006,5,0.29401387745501584,False
51121,Montgomery County,Virginia,13583,4,0.2944857542516381,False
40111,Okmulgee County,Oklahoma,6789,2,0.29459419649432905,False
27127,Redwood County,Minnesota,3393,1,0.2947244326554671,False
42043,Dauphin County,Pennsylvania,50889,15,0.2947591817485115,False
49005,Cache County,Utah,13550,4,0.2952029520295203,False
55003,Ashland County,Wisconsin,3380,1,0.2958579881656805,False
22061,Lincoln Parish,Louisiana,6751,2,0.2962524070508073,False
40087,McClain County,Oklahoma,6750,2,0.2962962962962963,False
29051,Cole County,Missouri,13493,4,0.2964500111168754,False
06011,Colusa County,California,3355,1,0.29806259314456035,False
48347,Nacogdoches County,Texas,10019,3,0.29943108094620224,False
48041,Brazos County,Texas,23376,7,0.29945242984257353,False
05063,Independence County,Arkansas,6672,2,0.29976019184652275,False
18083,Knox County,Indiana,6649,2,0.30079711234772144,False
29163,Pike County,Missouri,3319,1,0.30129557095510695,False
26061,Houghton County,Michigan,6637,2,0.30134096730450505,False
13001,Appling County,Georgia,3317,1,0.3014772384684956,False
27017,Carlton County,Minnesota,6634,2,0.3014772384684956,False
48145,Falls County,Texas,3315,1,0.301659125188537,False
19193,Woodbury County,Iowa,16444,5,0.30406227195329605,False
35053,Socorro County,New Mexico,3288,1,0.30413625304136255,False
21161,Mason County,Kentucky,3283,1,0.3045994517209869,False
51191,Washington County,Virginia,13106,4,0.3052037234854265,False
48029,Bexar County,Texas,257782,79,0.3064604976297802,False
19023,Butler County,Iowa,3258,1,0.3069367710251688,False
12037,Franklin County,Florida,3257,1,0.30703101013202333,False
17187,Warren County,Illinois,3255,1,0.30721966205837176,False
20139,Osage County,Kansas,3250,1,0.3076923076923077,False
20173,Sedgwick County,Kansas,81088,25,0.30830702446724545,False
54103,Wetzel County,West Virginia,3237,1,0.3089280197713933,False
42057,Fulton County,Pennsylvania,3228,1,0.3097893432465923,False
19095,Iowa County,Iowa,3228,1,0.3097893432465923,False
27043,Faribault County,Minnesota,3225,1,0.31007751937984496,False
49053,Washington County,Utah,41924,13,0.3100849155614922,False
31055,Douglas County,Nebraska,80517,25,0.31049343616875935,False
28031,Covington County,Mississippi,3211,1,0.3114294612270321,False
21221,Trigg County,Kentucky,3204,1,0.3121098626716604,False
48037,Bowie County,Texas,15998,5,0.3125390673834229,False
48167,Galveston County,Texas,54316,17,0.312983283010531,False
21127,Lawrence County,Kentucky,3195,1,0.31298904538341155,False
22055,Lafayette Parish,Louisiana,35109,11,0.3133099774986471,False
28073,Lamar County,Mississippi,9562,3,0.3137418950010458,False
19005,Allamakee County,Iowa,3186,1,0.31387319522912743,False
48067,Cass County,Texas,6342,2,0.315357931251971,False
17149,Pike County,Illinois,3169,1,0.3155569580309246,False
18029,Dearborn County,Indiana,9487,3,0.31622219879835567,False
39165,Warren County,Ohio,37771,12,0.31770405866934953,False
06019,Fresno County,California,128751,41,0.3184441285892925,False
05021,Clay County,Arkansas,3139,1,0.31857279388340237,False
17157,Randolph County,Illinois,6276,2,0.3186743148502231,False
27129,Renville County,Minnesota,3134,1,0.3190810465858328,False
08083,Montezuma County,Colorado,6262,2,0.31938677738741617,False
47071,Hardin County,Tennessee,6237,2,0.320666987333654,False
46065,Hughes County,South Dakota,3118,1,0.32071840923669015,False
39111,Monroe County,Ohio,3117,1,0.32082130253448826,False
01079,Lawrence County,Alabama,6228,2,0.3211303789338471,False
21203,Rockcastle County,Kentucky,3106,1,0.3219575016097875,False
25027,Worcester County,Massachusetts,142716,46,0.3223184506292217,False
40001,Adair County,Oklahoma,3099,1,0.32268473701193934,False
40117,Pawnee County,Oklahoma,3098,1,0.32278889606197547,False
05037,Cross County,Arkansas,3097,1,0.32289312237649337,False
16079,Shoshone County,Idaho,3092,1,0.3234152652005175,False
22095,St. John the Baptist Parish,Louisiana,6169,2,0.3242016534284325,False
13299,Ware County,Georgia,6141,2,0.3256798567008631,False
01075,Lamar County,Alabama,3063,1,0.32647730982696704,False
17005,Bond County,Illinois,3044,1,0.328515111695138,False
19029,Cass County,Iowa,3044,1,0.328515111695138,False
20037,Crawford County,Kansas,6080,2,0.3289473684210526,False
48401,Rusk County,Texas,9007,3,0.33307427556345065,False
05067,Jackson County,Arkansas,3001,1,0.33322225924691773,False
22027,Claiborne Parish,Louisiana,2991,1,0.33433634236041454,False
37187,Washington County,North Carolina,2984,1,0.3351206434316354,False
01023,Choctaw County,Alabama,2982,1,0.335345405767941,False
20113,McPherson County,Kansas,5944,2,0.3364737550471063,False
48239,Jackson County,Texas,2971,1,0.3365870077415012,False
12099,Palm Beach County,Florida,370797,125,0.3371116810545932,False
